inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4
2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	8	8	8	8
1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1
round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)
80	0,34942	0,35251	0,29254	80	0,34489	0,34483	0,28442	80	0,35394	0,35752	0,29653	80	0,34882	0,34918	0,29141	80	0,35225	0,35568	0,29769	120	0,33138	0,33087	0,26141	80	0,35459	0,35781	0,29787	120	0,33976	0,33816	0,27989	80	0,35151	0,35436	0,29197	80	0,35267	0,35707	0,29656
83	0,3474	0,35105	0,28649	83	0,34406	0,34349	0,29152	83	0,35361	0,35749	0,29512	83	0,34742	0,34816	0,29248	83	0,35167	0,35551	0,28837	122	0,33523	0,33514	0,27354	83	0,35375	0,35689	0,29624	122	0,33984	0,33952	0,27968	83	0,351	0,35439	0,29409	83	0,35168	0,35585	0,29583
86	0,34874	0,35192	0,29279	86	0,34477	0,34503	0,28824	86	0,35357	0,35767	0,298	86	0,34693	0,3471	0,28351	86	0,35256	0,35545	0,28847	124	0,3317	0,33102	0,25967	86	0,35422	0,35672	0,29683	124	0,33964	0,33895	0,28235	86	0,35214	0,35585	0,29856	86	0,35247	0,35626	0,29717
89	0,34752	0,35083	0,28724	89	0,34409	0,34339	0,28418	89	0,35472	0,35838	0,296	89	0,34639	0,34622	0,28964	89	0,35131	0,35533	0,29635	126	0,33148	0,33139	0,2629	89	0,35425	0,3571	0,2959	126	0,33927	0,33831	0,27953	89	0,35299	0,35549	0,30148	89	0,35193	0,35527	0,29582
92	0,34968	0,35265	0,28894	92	0,34498	0,34457	0,28335	92	0,35429	0,35788	0,29718	92	0,34617	0,34616	0,28718	92	0,34977	0,35285	0,29485	128	0,33335	0,33193	0,2667	92	0,35376	0,35661	0,29146	128	0,33869	0,33739	0,27991	92	0,35173	0,35443	0,29385	92	0,35248	0,35614	0,29749
95	0,35082	0,35402	0,29137	95	0,34203	0,34159	0,27835	95	0,35482	0,35791	0,29943	95	0,34609	0,3463	0,2853	95	0,35229	0,35421	0,29106	130	0,33579	0,33454	0,28122	95	0,35414	0,35674	0,29517	130	0,33802	0,33688	0,27575	95	0,35153	0,35491	0,29431	95	0,35194	0,35548	0,29139
98	0,3494	0,3526	0,29005	98	0,34346	0,3433	0,28347	98	0,35486	0,35791	0,30086	98	0,34513	0,34548	0,2821	98	0,35116	0,35387	0,28951	132	0,33394	0,33327	0,271	98	0,35473	0,35734	0,29689	132	0,33725	0,33648	0,27345	98	0,35164	0,35472	0,29497	98	0,35236	0,35575	0,29521
101	0,34666	0,34915	0,28938	101	0,34168	0,34108	0,2786	101	0,35459	0,35778	0,29807	101	0,34461	0,3444	0,28366	101	0,35198	0,35497	0,29675	134	0,33259	0,33154	0,27363	101	0,35379	0,35662	0,29561	134	0,33705	0,33541	0,27321	101	0,35162	0,35491	0,29344	101	0,35256	0,35601	0,29464
104	0,35001	0,35281	0,29675	104	0,34212	0,34166	0,27735	104	0,35472	0,35773	0,30026	104	0,34455	0,34428	0,28429	104	0,35184	0,35488	0,29455	136	0,33291	0,33446	0,27301	104	0,35423	0,3567	0,2958	136	0,33716	0,33576	0,27462	104	0,35035	0,35336	0,29332	104	0,35252	0,35541	0,29451
107	0,35025	0,35281	0,29658	107	0,34066	0,34021	0,27942	107	0,35466	0,35782	0,29936	107	0,34347	0,34332	0,2812	107	0,35144	0,35323	0,29434	138	0,32971	0,32989	0,26265	107	0,35375	0,35574	0,29901	138	0,33706	0,33592	0,27611	107	0,35333	0,35634	0,30296	107	0,35272	0,35553	0,29403
110	0,35091	0,35349	0,30211	110	0,3421	0,34159	0,28147	110	0,35454	0,35758	0,29769	110	0,34345	0,34367	0,28633	110	0,35129	0,35349	0,29604	140	0,33082	0,32971	0,27092	110	0,3538	0,35568	0,29676	140	0,33729	0,33634	0,27725	110	0,35265	0,3554	0,29308	110	0,35182	0,3546	0,29342
113	0,35102	0,35353	0,30175	113	0,33999	0,33984	0,28319	113	0,35409	0,35737	0,29571	113	0,34268	0,34273	0,28175	113	0,35225	0,35335	0,29818	142	0,32999	0,32837	0,26849	113	0,35376	0,35559	0,29788	142	0,33684	0,33592	0,27427	113	0,35357	0,35616	0,29214	113	0,35299	0,35578	0,2943
116	0,34959	0,35218	0,29272	116	0,33866	0,33711	0,2822	116	0,35459	0,35787	0,29612	116	0,34248	0,34234	0,28432	116	0,35226	0,35406	0,29175	144	0,33127	0,32989	0,26933	116	0,35378	0,35544	0,29667	144	0,33619	0,33531	0,27369	116	0,35285	0,35586	0,29298	116	0,35306	0,35546	0,29422
119	0,34895	0,35114	0,29307	119	0,33974	0,33833	0,27907	119	0,35478	0,35768	0,29919	119	0,34208	0,34193	0,28375	119	0,35091	0,3525	0,29748	146	0,32869	0,32699	0,25704	119	0,35379	0,3554	0,2984	146	0,33397	0,33292	0,26704	119	0,35288	0,35592	0,29403	119	0,35287	0,3554	0,29539
122	0,34987	0,35282	0,29619	122	0,33851	0,33733	0,27792	122	0,35457	0,35761	0,29989	122	0,34121	0,33983	0,27848	122	0,3512	0,35382	0,29288	148	0,32943	0,32777	0,26721	122	0,35322	0,35571	0,29416	148	0,33589	0,33488	0,27369	122	0,35244	0,35566	0,29152	122	0,35294	0,35532	0,29497
125	0,34954	0,35173	0,29122	125	0,33842	0,33685	0,28558	125	0,35445	0,35744	0,29899	125	0,341	0,33967	0,27994	125	0,3513	0,35385	0,29901	150	0,33108	0,32978	0,26848	125	0,35323	0,35542	0,29297	150	0,33565	0,33422	0,27498	125	0,3527	0,35504	0,29386	125	0,3527	0,35511	0,29771
128	0,34921	0,35096	0,29091	128	0,33703	0,33489	0,27359	128	0,35414	0,35692	0,29746	128	0,34122	0,34062	0,28301	128	0,34971	0,35126	0,29076	152	0,32744	0,32619	0,25712	128	0,35334	0,35476	0,29202	152	0,33449	0,3327	0,27184	128	0,35218	0,35399	0,30302	128	0,35239	0,35452	0,29382
131	0,34859	0,35019	0,29049	131	0,33899	0,33791	0,28709	131	0,35373	0,35692	0,29672	131	0,3405	0,33992	0,28143	131	0,3523	0,35399	0,29348	154	0,32827	0,32699	0,25988	131	0,3536	0,35545	0,29529	154	0,33514	0,33324	0,27578	131	0,35313	0,35539	0,29454	131	0,35224	0,35443	0,29341
134	0,34862	0,35135	0,2892	134	0,3373	0,33625	0,28369	134	0,35404	0,35654	0,29661	134	0,33992	0,33862	0,27718	134	0,35278	0,35473	0,29668	156	0,33011	0,32861	0,26718	134	0,35379	0,35532	0,29667	156	0,3339	0,33222	0,26941	134	0,35306	0,35526	0,30042	134	0,35256	0,35545	0,29567
137	0,34945	0,35136	0,28795	137	0,3332	0,33322	0,26643	137	0,35403	0,35614	0,30011	137	0,33949	0,33845	0,27925	137	0,35226	0,35402	0,2882	158	0,32912	0,32702	0,26825	137	0,35325	0,35473	0,29831	158	0,33471	0,33294	0,27655	137	0,35313	0,35618	0,2968	137	0,35178	0,35394	0,29508
140	0,34926	0,35117	0,2932	140	0,33675	0,33465	0,28099	140	0,35379	0,3563	0,29593	140	0,33832	0,33754	0,27699	140	0,35222	0,35374	0,29949	160	0,32989	0,32995	0,26849	140	0,35354	0,35525	0,29808	160	0,33451	0,33244	0,27278	140	0,35276	0,35568	0,29292	140	0,35221	0,35452	0,29408
143	0,34993	0,35185	0,30085	143	0,33546	0,33371	0,2776	143	0,35368	0,35626	0,29687	143	0,3388	0,33754	0,2779	143	0,35226	0,35443	0,29309	162	0,33048	0,32915	0,27332	143	0,35287	0,35464	0,29384	162	0,33441	0,33267	0,27213	143	0,35276	0,35381	0,29585	143	0,35174	0,35356	0,29443
146	0,34947	0,35113	0,29316	146	0,33388	0,33182	0,27414	146	0,35388	0,35627	0,29451	146	0,33839	0,33718	0,27885	146	0,352	0,35374	0,28731	164	0,32884	0,32719	0,27024	146	0,35291	0,35416	0,29619	164	0,33363	0,33224	0,27199	146	0,35273	0,35535	0,29756	146	0,35166	0,35331	0,29428
149	0,35051	0,35196	0,29325	149	0,33421	0,33175	0,27629	149	0,35393	0,35638	0,29465	149	0,33828	0,33677	0,27672	149	0,35125	0,35305	0,28547	166	0,32828	0,32623	0,26919	149	0,35312	0,35441	0,29645	166	0,334	0,33268	0,2746	149	0,35173	0,35277	0,29664	149	0,35123	0,35312	0,29619
152	0,34789	0,34959	0,28616	152	0,33406	0,33174	0,27325	152	0,35363	0,35586	0,29303	152	0,33781	0,33649	0,27624	152	0,35299	0,35518	0,29949	168	0,32954	0,32782	0,26975	152	0,35265	0,35433	0,29391	168	0,33354	0,33263	0,27403	152	0,35302	0,35433	0,29749	152	0,35135	0,35313	0,29181
155	0,34819	0,35008	0,28795	155	0,33635	0,33341	0,28427	155	0,3535	0,35575	0,29663	155	0,33701	0,33569	0,2743	155	0,35155	0,35309	0,28858	170	0,32929	0,328	0,26641	155	0,35289	0,35423	0,2961	170	0,33367	0,33204	0,27481	155	0,35239	0,35376	0,29812	155	0,35153	0,35333	0,29633
158	0,34802	0,34936	0,28405	158	0,33297	0,33059	0,27921	158	0,35358	0,35597	0,29631	158	0,33605	0,3347	0,27639	158	0,3522	0,35399	0,29613	172	0,32597	0,3248	0,26434	158	0,35218	0,3534	0,29442	172	0,3334	0,33195	0,27486	158	0,3527	0,35486	0,29927	158	0,35165	0,35326	0,29446
161	0,35017	0,35204	0,29565	161	0,33296	0,33109	0,27465	161	0,35376	0,35587	0,29848	161	0,33622	0,33496	0,27547	161	0,35111	0,35214	0,2933	174	0,32652	0,32514	0,26051	161	0,35204	0,35344	0,29623	174	0,33208	0,33037	0,26789	161	0,3528	0,35466	0,29824	161	0,35127	0,35294	0,29026
164	0,34934	0,35092	0,2951	164	0,32969	0,32765	0,26827	164	0,35338	0,35561	0,29495	164	0,33598	0,33479	0,27481	164	0,35133	0,35281	0,2917	176	0,3285	0,32815	0,27009	164	0,35256	0,3538	0,29502	176	0,33219	0,33034	0,2721	164	0,35207	0,35402	0,29536	164	0,35138	0,35333	0,29011
167	0,3495	0,35054	0,29493	167	0,3316	0,33067	0,2672	167	0,35372	0,35544	0,2976	167	0,33585	0,33453	0,27736	167	0,3527	0,35358	0,30271	178	0,32857	0,32735	0,27255	167	0,35205	0,3531	0,295	178	0,33244	0,33014	0,27108	167	0,35145	0,35258	0,30111	167	0,35152	0,35313	0,29358
170	0,34852	0,34943	0,2942	170	0,33166	0,32882	0,27111	170	0,35312	0,35528	0,29384	170	0,3351	0,3335	0,27048	170	0,35177	0,35238	0,30126	180	0,32763	0,32609	0,26449	170	0,35222	0,35328	0,2944	180	0,33249	0,33088	0,27314	170	0,35131	0,35219	0,29707	170	0,35138	0,35324	0,29005
173	0,35041	0,35142	0,29588	173	0,32924	0,32764	0,26347	173	0,353	0,35494	0,29231	173	0,33452	0,33264	0,2722	173	0,35086	0,35247	0,29914	182	0,32684	0,32569	0,26469	173	0,35266	0,35385	0,29638	182	0,33204	0,32968	0,27195	173	0,35254	0,3543	0,30485	173	0,35095	0,35242	0,29081
176	0,34728	0,34836	0,28577	176	0,33243	0,33051	0,28159	176	0,35299	0,35523	0,29504	176	0,33431	0,33254	0,27137	176	0,35092	0,35167	0,28926	184	0,3278	0,32652	0,27118	176	0,35162	0,35254	0,29697	184	0,33131	0,32889	0,27168	176	0,35228	0,3537	0,29205	176	0,35095	0,35222	0,29221
179	0,34749	0,34886	0,28579	179	0,33039	0,3285	0,26381	179	0,35264	0,35471	0,29545	179	0,33418	0,33233	0,27156	179	0,34944	0,3504	0,28851	186	0,32518	0,32483	0,26415	179	0,35136	0,35249	0,29272	186	0,33189	0,33045	0,27108	179	0,35127	0,35345	0,29335	179	0,35085	0,35232	0,29285
182	0,34672	0,34748	0,28285	182	0,33116	0,32874	0,26888	182	0,35224	0,35407	0,2938	182	0,33396	0,33235	0,27322	182	0,34858	0,34897	0,29329	188	0,32392	0,32228	0,25721	182	0,35143	0,35244	0,29127	188	0,3313	0,32923	0,27042	182	0,35138	0,3533	0,2929	182	0,3504	0,35165	0,29252
185	0,34855	0,34978	0,28563	185	0,33043	0,32866	0,27474	185	0,35219	0,35396	0,29394	185	0,3333	0,33178	0,27254	185	0,35041	0,35097	0,29342	190	0,32547	0,32515	0,26052	185	0,35108	0,35211	0,29179	190	0,33128	0,32915	0,27151	185	0,35065	0,35294	0,29391	185	0,34995	0,35166	0,28975
188	0,34908	0,35065	0,29815	188	0,32968	0,32725	0,26698	188	0,35207	0,35391	0,29228	188	0,33337	0,33163	0,27322	188	0,35157	0,35347	0,29476	192	0,32587	0,32479	0,26436	188	0,35074	0,35156	0,28985	192	0,33097	0,32952	0,27102	188	0,35176	0,35312	0,29857	188	0,35046	0,35144	0,29208
191	0,34836	0,34917	0,29382	191	0,33205	0,32956	0,27306	191	0,35173	0,35323	0,29551	191	0,33354	0,33192	0,27544	191	0,35053	0,35125	0,29104	194	0,32522	0,32444	0,26871	191	0,35079	0,35192	0,29389	194	0,33131	0,32961	0,27221	191	0,35114	0,35284	0,29533	191	0,34958	0,35084	0,28992
194	0,34728	0,34794	0,285	194	0,3273	0,32578	0,26138	194	0,35163	0,35318	0,29647	194	0,33329	0,33146	0,27156	194	0,35036	0,35176	0,30021	196	0,3245	0,32402	0,26028	194	0,35069	0,35164	0,2907	196	0,33118	0,32908	0,27218	194	0,35058	0,35171	0,29721	194	0,35003	0,35056	0,29176
197	0,34887	0,35078	0,29909	197	0,32797	0,32504	0,27274	197	0,35148	0,35313	0,29502	197	0,33231	0,3305	0,26941	197	0,35148	0,35211	0,29989	198	0,32208	0,32252	0,24917	197	0,35072	0,35112	0,29113	198	0,33139	0,32949	0,2729	197	0,35013	0,35069	0,29523	197	0,34878	0,35019	0,29055
200	0,34875	0,34941	0,2946	200	0,32886	0,32655	0,26644	200	0,35134	0,35291	0,2919	200	0,33152	0,32967	0,26949	200	0,35111	0,35206	0,29036	200	0,32414	0,32393	0,26061	200	0,35046	0,35088	0,29277	200	0,3311	0,32862	0,27365	200	0,34981	0,35072	0,29274	200	0,34993	0,35084	0,2926
